ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,panchayat elections,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
1xUTuXBEZFQ,2023-03-27,-0.9971377849578856,33679.0,Sakshi,319.0,87.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nh6GDCYMPQc,2023-03-27,-0.9992745518684388,1489.0,TV9,284.0,5.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7nJ5ysOdeXw,2023-03-27,-0.9974096417427064,1307.0,TV9,140.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lgfx3E1RY3Q,2023-03-27,-0.9990813732147216,731.0,TV9,262.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ec-WRerGXwo,2023-03-27,-0.9976660013198853,2664.0,TV9,336.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9o7nydu_VY8,2023-03-27,-0.9968281388282776,705.0,TV9,133.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VL00Fu7dvgU,2023-03-28,-0.995799958705902,4265.0,TV9,280.0,12.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
kmbdNug4hY0,2023-03-28,-0.9987503290176392,4178.0,TV5,108.0,6.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
cz4rrOgZ__w,2023-03-28,-0.9963653087615968,2219.0,Sakshi,125.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a_itoVzm5s,2023-03-29,-0.9989420771598816,3536.0,TV9,341.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J7OU1QdWEBg,2023-03-29,-0.9994677901268004,29330.0,TV9,256.0,96.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9u4z3cLHTs,2023-03-30,-0.9978781938552856,8644.0,Sakshi,245.0,9.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BFonLjjAb2Q,2023-03-30,0.9793151617050172,1937.0,ABN,276.0,8.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7SXq74_CfLQ,2023-03-31,-0.9925029277801514,5965.0,Sakshi,178.0,43.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pCA4lHf6_0Q,2023-03-31,0.9784486293792723,1300.0,TV9,175.0,8.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8Q1ET2t6V0,2023-03-31,0.9978278279304504,21306.0,Sakshi,156.0,25.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDQyLzLR0Zg,2023-03-31,-0.9985828399658204,2007.0,TV9,208.0,8.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlikUz_EC88,2023-03-31,-0.9983447790145874,2603.0,TV9,233.0,10.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Xo3_Gy6UxmE,2023-04-01,-0.9937505125999452,7528.0,ABN,190.0,4.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jEIIM81Fro0,2023-04-01,-0.991472065448761,9592.0,Sakshi,245.0,39.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
yFdFYW9CFjQ,2023-04-02,-0.5843082666397095,2462.0,TV9,258.0,13.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ySQTZWEOSwg,2023-04-02,0.9966548681259156,949.0,TV5,282.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fGMibcUb3kc,2023-04-02,-0.9956600069999696,918.0,TV9,88.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s9l8T8Gm-uY,2023-04-03,0.9855146408081056,6300.0,Sakshi,328.0,17.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
vjSxGh6Sld4,2023-04-04,-0.9986597299575806,4417.0,TV5,256.0,9.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dyil3Qok04I,2023-04-04,0.9939577579498292,1006.0,Sakshi,91.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rZyG1DKD5w4,2023-04-04,-0.9976835250854492,960.0,TV9,263.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u0db4Z2qUaA,2023-04-05,-0.9982486963272096,3191.0,TV9,341.0,15.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uo8dZKL2gE4,2023-04-05,0.975536584854126,9319.0,TV5,275.0,19.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UkRAXtYjv1A,2023-04-06,0.9986227750778198,938.0,TV9,278.0,5.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HYByDrF9f00,2023-04-08,-0.9985456466674804,480.0,TV9,272.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JOlthg2zELU,2023-04-08,-0.998504400253296,1707.0,TV9,311.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-zTb8WeCxKM,2023-04-08,-0.990139901638031,1025.0,ABN,132.0,13.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FokPjnUNQCo,2023-04-10,-0.970304012298584,834.0,TV9,272.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3jXgqi4NXAg,2023-04-10,-0.999232292175293,8770.0,ABN,185.0,4.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA2e1CqST2w,2023-04-11,-0.9873814582824708,1050.0,TV9,215.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LwtFkFHL-Go,2023-04-13,-0.9988332390785216,907.0,TV9,94.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lnxLEyAMwFU,2023-04-13,0.9934950470924376,9688.0,TV5,252.0,5.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sJnaZjgFcoc,2023-04-13,0.9971265196800232,4579.0,TV9,280.0,5.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
oRM4H7eV2js,2023-04-13,-0.997567653656006,1265.0,TV5,215.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
jg92SoaQDV4,2023-04-17,-0.9967246651649476,15867.0,ABN,257.0,6.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUJ8d3SRBqw,2023-04-18,-0.997008740901947,3394.0,ABN,294.0,9.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CNihNBCyMEg,2023-04-18,-0.9994770884513856,1882.0,TV9,226.0,13.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6-He_Sl-Jo8,2023-04-22,-0.9994025230407716,695.0,TV5,105.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DiLFK6fKong,2023-04-22,0.9980964064598083,23665.0,Sakshi,42897.0,7.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
